Address,Rent,Beds,Baths,Type,Area_in_sqft,Rent_per_sqft,Rent_category,Frequency,Furnishing,Purpose,Posted_date,Age_of_listing_in_days,Location,City,Latitude,Longitude
"Burj Al Shams, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",68000,1,3,Apartment,1025,66.34146341463415,Medium,Yearly,Unfurnished,For Rent,1/29/2024,83,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Raha Lofts 1, Al Raha Lofts, Al Raha Beach, Abu Dhabi",85000,2,3,Apartment,1139,74.6268656716418,Medium,Yearly,Unfurnished,For Rent,4/5/2024,16,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Mohamed Bin Zayed Centre, Mohammed Bin Zayed City, Abu Dhabi",27000,0,1,Apartment,899,30.03337041156841,Low,Yearly,Unfurnished,For Rent,2/18/2024,63,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Mushrif Park, Al Mushrif, Abu Dhabi",32999,0,1,Apartment,550,59.99818181818182,Low,Yearly,Unfurnished,For Rent,12/30/2023,113,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"Al Mariah Community, Al Raha Gardens, Abu Dhabi",175000,4,5,Townhouse,2858,61.23163051084675,High,Yearly,Unfurnished,For Rent,10/6/2023,198,Al Raha Gardens,Abu Dhabi,24.42772055,54.55168867992076
"Sas Al Nakhl Village, Abu Dhabi",150000,3,5,Villa,3188,47.05144291091594,High,Yearly,Unfurnished,For Rent,10/11/2023,193,Sas Al Nakhl Village,Abu Dhabi,24.406619,54.526595
"Al Bahia, Abu Dhabi",135000,6,6,Villa,4500,30,Medium,Yearly,Unfurnished,For Rent,2/28/2024,53,Al Bahia,Abu Dhabi,24.5140484,54.66308214538901
"Sama Tower, Electra Street, Abu Dhabi",43500,0,1,Apartment,549,79.23497267759562,Low,Yearly,Unfurnished,For Rent,1/24/2024,88,Electra Street,Abu Dhabi,24.4849713,54.3619673
"Al Raha Beach, Abu Dhabi",140000,3,4,Apartment,1960,71.42857142857143,Medium,Yearly,Unfurnished,For Rent,12/15/2023,128,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Mushrif, Abu Dhabi",300000,6,9,Villa,10143,29.577048210588583,High,Yearly,Unfurnished,For Rent,9/4/2023,230,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"The View, Danet Abu Dhabi, Abu Dhabi",48000,0,1,Apartment,450,106.66666666666669,Low,Yearly,Unfurnished,For Rent,10/9/2023,195,Danet Abu Dhabi,Abu Dhabi,24.42934995,54.43619387355408
"Al Mamoura, Al Nahyan, Abu Dhabi",440000,5,6,Villa,15178,28.98932665700356,High,Yearly,Unfurnished,For Rent,1/31/2024,81,Al Nahyan,Abu Dhabi,24.46446185,54.38683888474424
"Zone 5, Mohammed Bin Zayed City, Abu Dhabi",160000,7,7,Villa,5000,32,High,Yearly,Unfurnished,For Rent,5/29/2023,328,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Khalifa City, Abu Dhabi",32000,1,1,Apartment,998,32.06412825651302,Low,Yearly,Unfurnished,For Rent,4/5/2024,16,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Shamkha, Abu Dhabi",60000,2,2,Apartment,2000,30,Low,Yearly,Unfurnished,For Rent,3/9/2024,43,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Neem Residence, Rawdhat Abu Dhabi, Abu Dhabi",75000,2,3,Apartment,1187,63.184498736310026,Medium,Yearly,Unfurnished,For Rent,12/27/2023,116,Rawdhat Abu Dhabi,Abu Dhabi,24.4200646,54.4628768
"Khalifa City, Abu Dhabi",29000,0,1,Apartment,400,72.5,Low,Yearly,Unfurnished,For Rent,12/16/2023,127,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Najda Street, Abu Dhabi",66999,3,4,Apartment,1800,37.22166666666666,Medium,Yearly,Unfurnished,For Rent,1/7/2024,105,Al Najda Street,Abu Dhabi,24.4913003,54.3695437
"Al Shamkha, Abu Dhabi",38000,1,2,Apartment,1100,34.54545454545455,Low,Yearly,Unfurnished,For Rent,3/27/2024,25,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Tourist Club Area (TCA), Abu Dhabi",65000,2,2,Apartment,1300,50,Low,Yearly,Unfurnished,For Rent,2/7/2024,74,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Al Nahyan, Abu Dhabi",40000,0,1,Apartment,556,71.94244604316546,Low,Yearly,Unfurnished,For Rent,6/16/2023,310,Al Nahyan,Abu Dhabi,24.46446185,54.38683888474424
"Muzoon Building, Al Raha Beach, Abu Dhabi",100000,2,3,Apartment,2400,41.66666666666666,Medium,Yearly,Unfurnished,For Rent,4/3/2024,18,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Rayyana, Khalifa City, Abu Dhabi",91800,2,3,Apartment,1496,61.36363636363637,Medium,Yearly,Unfurnished,For Rent,3/12/2024,40,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Najmat Towers, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",79995,2,3,Apartment,1369,58.43316289262235,Medium,Yearly,Unfurnished,For Rent,12/3/2023,140,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Arabian Style, Al Reef Villas, Al Reef, Abu Dhabi",128000,4,5,Villa,2858,44.78656403079077,Medium,Yearly,Unfurnished,For Rent,2/23/2024,58,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Al Zahiyah, Abu Dhabi",75000,2,3,Apartment,1013,74.03751233958539,Medium,Yearly,Unfurnished,For Rent,12/11/2023,132,Al Zahiyah,Abu Dhabi,24.49648005,54.37947981671925
"Etihad Towers, Corniche Road, Abu Dhabi",79999,1,1,Apartment,750,106.66533333333334,Medium,Yearly,Unfurnished,For Rent,10/15/2023,189,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"RDK GP50 Villas, Khalifa City, Abu Dhabi",230000,7,7,Villa,2689,85.53365563406471,High,Yearly,Unfurnished,For Rent,1/24/2024,88,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Saadiyat Beach Residences, Saadiyat Beach, Saadiyat Island, Abu Dhabi",69999,1,2,Apartment,1044,67.04885057471265,Medium,Yearly,Unfurnished,For Rent,12/13/2023,130,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"AD One Tower, Capital Centre, Abu Dhabi",130000,3,4,Apartment,2200,59.09090909090909,Medium,Yearly,Unfurnished,For Rent,11/23/2023,150,Capital Centre,Abu Dhabi,24.4191359,54.4400422
"Airport Street, Abu Dhabi",70000,3,3,Apartment,1790,39.10614525139665,Medium,Yearly,Unfurnished,For Rent,4/6/2024,15,Airport Street,Abu Dhabi,24.2577139,55.6334536
"Jamam Residences, Al Raha Beach, Abu Dhabi",96000,2,3,Apartment,1590,60.37735849056604,Medium,Yearly,Unfurnished,For Rent,3/22/2024,30,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"RDK Residential Complex, Rawdhat Abu Dhabi, Abu Dhabi",70000,1,2,Apartment,950,73.6842105263158,Medium,Yearly,Furnished,For Rent,1/31/2024,81,Rawdhat Abu Dhabi,Abu Dhabi,24.4200646,54.4628768
"Najmat C10 Tower, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",80999,2,3,Apartment,1352,59.91050295857988,Medium,Yearly,Unfurnished,For Rent,1/29/2024,83,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Hamdan Street, Abu Dhabi",55000,2,2,Apartment,1240,44.354838709677416,Low,Yearly,Unfurnished,For Rent,4/6/2024,15,Hamdan Street,Abu Dhabi,24.2425603,55.7121184
"Al Dana, Al Raha Beach, Abu Dhabi",60000,1,2,Apartment,900,66.66666666666667,Low,Yearly,Unfurnished,For Rent,11/30/2023,143,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Neem Residence, Rawdhat Abu Dhabi, Abu Dhabi",75000,2,3,Apartment,1187,63.184498736310026,Medium,Yearly,Unfurnished,For Rent,6/16/2023,310,Rawdhat Abu Dhabi,Abu Dhabi,24.4200646,54.4628768
"Reflection, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",75000,1,2,Apartment,710,105.6338028169014,Medium,Yearly,Furnished,For Rent,3/21/2024,31,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"RDK Residential Complex, Rawdhat Abu Dhabi, Abu Dhabi",55000,1,2,Apartment,1081,50.87881591119334,Low,Yearly,Unfurnished,For Rent,1/24/2024,88,Rawdhat Abu Dhabi,Abu Dhabi,24.4200646,54.4628768
"Khalifa City, Abu Dhabi",140000,5,7,Villa,5000,28,Medium,Yearly,Unfurnished,For Rent,11/26/2023,147,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Rabdan, Abu Dhabi",200000,5,6,Villa,4770,41.9287211740042,High,Yearly,Unfurnished,For Rent,11/24/2023,149,Rabdan,Abu Dhabi,24.4054839,54.505773076622674
"Noya, Yas Island, Abu Dhabi",150000,2,3,Townhouse,1335,112.35955056179776,High,Yearly,Unfurnished,For Rent,3/21/2024,31,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Aspens, Yas Acres, Yas Island, Abu Dhabi",400000,4,5,Villa,3889,102.85420416559526,High,Yearly,Unfurnished,For Rent,3/1/2024,51,Yas Island,Abu Dhabi,24.4940223,54.6073721
"AD One Tower, Capital Centre, Abu Dhabi",140000,3,4,Apartment,2102,66.60323501427212,Medium,Yearly,Unfurnished,For Rent,12/6/2023,137,Capital Centre,Abu Dhabi,24.4191359,54.4400422
"Mushrif Villas, Al Mushrif, Abu Dhabi",200000,7,8,Villa,6000,33.333333333333336,High,Yearly,Unfurnished,For Rent,11/29/2023,144,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"Al Shamkha, Abu Dhabi",22000,0,1,Apartment,700,31.428571428571427,Low,Yearly,Unfurnished,For Rent,3/11/2024,41,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Water's Edge, Yas Island, Abu Dhabi",140000,3,4,Apartment,1501,93.2711525649567,Medium,Yearly,Unfurnished,For Rent,4/2/2024,19,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Nahyan, Abu Dhabi",65000,3,3,Apartment,1700,38.23529411764706,Low,Yearly,Unfurnished,For Rent,4/2/2024,19,Al Nahyan,Abu Dhabi,24.46446185,54.38683888474424
"Shakhbout City, Abu Dhabi",120000,4,6,Villa,5200,23.07692307692308,Medium,Yearly,Unfurnished,For Rent,4/2/2024,19,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Noya, Yas Island, Abu Dhabi",174999,3,4,Townhouse,1754,99.77137970353478,High,Yearly,Unfurnished,For Rent,3/6/2024,46,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Shamkha, Abu Dhabi",42000,2,2,Apartment,1500,28,Low,Yearly,Unfurnished,For Rent,2/25/2024,56,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Sigma Towers, City of Lights, Al Reem Island, Abu Dhabi",74995,2,3,Apartment,1256,59.7093949044586,Medium,Yearly,Unfurnished,For Rent,11/22/2023,151,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Bawabat Al Sharq, Baniyas, Abu Dhabi",165000,4,6,Villa,4500,36.66666666666666,High,Yearly,Unfurnished,For Rent,11/21/2023,152,Baniyas,Abu Dhabi,24.488919,54.3625614
"Rawdhat Abu Dhabi, Abu Dhabi",50000,1,2,Apartment,1000,50,Low,Yearly,Unfurnished,For Rent,12/5/2023,138,Rawdhat Abu Dhabi,Abu Dhabi,24.4200646,54.4628768
"Al Khaleej Al Arabi Street, Al Bateen, Abu Dhabi",70000,1,2,Apartment,950,73.6842105263158,Medium,Yearly,Furnished,For Rent,1/31/2024,81,Al Bateen,Abu Dhabi,24.45138385,54.33796581892305
"Al Seef, Al Raha Beach, Abu Dhabi",90000,2,3,Apartment,1400,64.28571428571429,Medium,Yearly,Unfurnished,For Rent,11/21/2023,152,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Corniche Area, Abu Dhabi",110000,3,4,Apartment,2500,44,Medium,Yearly,Unfurnished,For Rent,12/28/2022,480,Corniche Area,Abu Dhabi,24.484107,54.35067
"Muzoon Building, Al Raha Beach, Abu Dhabi",90000,2,3,Apartment,1432,62.84916201117319,Medium,Yearly,Unfurnished,For Rent,4/3/2024,18,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Mariah Community, Al Raha Gardens, Abu Dhabi",220000,5,6,Villa,6200,35.483870967741936,High,Yearly,Unfurnished,For Rent,3/31/2024,21,Al Raha Gardens,Abu Dhabi,24.42772055,54.55168867992076
"Sas Al Nakhl Village, Abu Dhabi",140000,3,4,Villa,2282,61.34969325153374,Medium,Yearly,Unfurnished,For Rent,2/16/2024,65,Sas Al Nakhl Village,Abu Dhabi,24.406619,54.526595
"Danet Abu Dhabi, Abu Dhabi",110000,2,4,Apartment,1700,64.70588235294117,Medium,Yearly,Unfurnished,For Rent,12/5/2023,138,Danet Abu Dhabi,Abu Dhabi,24.42934995,54.43619387355408
"Al Khalidiyah, Abu Dhabi",85000,3,4,Apartment,1313,64.73724295506474,Medium,Yearly,Unfurnished,For Rent,10/4/2023,200,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Ganadah Tower, Al Khalidiyah, Abu Dhabi",85000,3,3,Apartment,1474,57.66621438263229,Medium,Yearly,Unfurnished,For Rent,11/30/2023,143,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Danet Abu Dhabi, Abu Dhabi",120000,3,5,Apartment,2600,46.15384615384615,Medium,Yearly,Unfurnished,For Rent,11/20/2023,153,Danet Abu Dhabi,Abu Dhabi,24.42934995,54.43619387355408
"P1186 Building, Al Dana, Al Raha Beach, Abu Dhabi",148000,3,4,Apartment,1745,84.81375358166189,High,Yearly,Unfurnished,For Rent,9/28/2023,206,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Eastern Road, Abu Dhabi",70000,1,2,Apartment,900,77.77777777777777,Medium,Yearly,Furnished,For Rent,11/23/2023,150,Eastern Road,Abu Dhabi,,
"Khalifa City, Abu Dhabi",117000,3,5,Apartment,2050,57.073170731707314,Medium,Yearly,Unfurnished,For Rent,1/17/2024,95,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Faya at Bloom Gardens, Bloom Gardens, Al Matar, Abu Dhabi",190000,3,4,Villa,2170,87.55760368663594,High,Yearly,Unfurnished,For Rent,11/26/2023,147,Al Matar,Abu Dhabi,24.4352701,54.4406788
"Al Karamah, Abu Dhabi",130000,4,4,Villa,3500,37.142857142857146,Medium,Yearly,Unfurnished,For Rent,11/16/2023,157,Al Karamah,Abu Dhabi,24.4653001,54.371509
"Al Reef Villas, Al Reef, Abu Dhabi",75000,2,3,Villa,1832,40.93886462882096,Medium,Yearly,Unfurnished,For Rent,11/12/2023,161,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Shakhbout City, Abu Dhabi",20000,0,1,Apartment,500,40,Low,Yearly,Unfurnished,For Rent,11/18/2023,155,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Shakhbout City, Abu Dhabi",155000,6,6,Villa,6000,25.83333333333333,High,Yearly,Unfurnished,For Rent,4/4/2024,17,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Danet Abu Dhabi, Abu Dhabi",55000,1,2,Apartment,1100,50,Low,Yearly,Unfurnished,For Rent,11/21/2023,152,Danet Abu Dhabi,Abu Dhabi,24.42934995,54.43619387355408
"Desert Style, Al Reef Villas, Al Reef, Abu Dhabi",110000,3,4,Villa,2465,44.62474645030426,Medium,Yearly,Unfurnished,For Rent,11/14/2023,159,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Al Muneera, Al Raha Beach, Abu Dhabi",95000,2,3,Apartment,1800,52.77777777777778,Medium,Yearly,Furnished,For Rent,11/5/2023,168,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Rahba, Abu Dhabi",85000,4,4,Apartment,4540,18.722466960352424,Medium,Yearly,Unfurnished,For Rent,11/21/2023,152,Al Rahba,Abu Dhabi,24.6030114,54.6947478
"Etihad Towers, Corniche Road, Abu Dhabi",190000,3,4,Apartment,1819,104.45299615173172,High,Yearly,Furnished,For Rent,4/1/2024,20,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Khalifa City, Abu Dhabi",290000,5,6,Villa,7000,41.42857142857143,High,Yearly,Unfurnished,For Rent,1/11/2024,101,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Defence Street, Abu Dhabi",109000,3,4,Apartment,2928,37.22677595628415,Medium,Yearly,Unfurnished,For Rent,10/4/2023,200,Defence Street,Abu Dhabi,24.4756453,54.3781673
"Muroor Road, Al Muroor, Abu Dhabi",48999,1,1,Apartment,800,61.24875,Low,Yearly,Furnished,For Rent,10/16/2023,188,Al Muroor,Abu Dhabi,24.476252,54.3726749
"Al Rayyana, Khalifa City, Abu Dhabi",55000,1,2,Apartment,893,61.59014557670773,Low,Yearly,Unfurnished,For Rent,3/12/2024,40,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Reef Downtown, Al Reef, Abu Dhabi",49999,1,2,Apartment,796,62.81281407035176,Low,Yearly,Unfurnished,For Rent,3/6/2024,46,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Mazyad Mall, Mohammed Bin Zayed City, Abu Dhabi",40000,0,1,Apartment,875,45.71428571428572,Low,Yearly,Unfurnished,For Rent,1/9/2024,103,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Qaryat Al HIDD, HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi",200000,2,4,Apartment,1583,126.34238787113075,High,Yearly,Unfurnished,For Rent,11/8/2023,165,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"The Cedars, Yas Acres, Yas Island, Abu Dhabi",260000,3,4,Townhouse,3229,80.52028491793125,High,Yearly,Unfurnished,For Rent,4/5/2024,16,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Shamkha, Abu Dhabi",37000,1,1,Apartment,1050,35.23809523809524,Low,Yearly,Unfurnished,For Rent,3/12/2024,40,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"The View, Danet Abu Dhabi, Abu Dhabi",160000,3,5,Apartment,2518,63.54249404289119,High,Yearly,Unfurnished,For Rent,6/20/2023,306,Danet Abu Dhabi,Abu Dhabi,24.42934995,54.43619387355408
"Al Shamkha, Abu Dhabi",80000,3,4,Apartment,3200,25,Medium,Yearly,Unfurnished,For Rent,3/30/2024,22,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Khalifa City, Abu Dhabi",210000,4,7,Villa,4000,52.5,High,Yearly,Unfurnished,For Rent,10/28/2023,176,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Etihad Towers, Corniche Road, Abu Dhabi",240000,4,5,Apartment,2525,95.04950495049503,High,Yearly,Unfurnished,For Rent,4/2/2024,19,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Manazel Al Reef 2, Al Samha, Abu Dhabi",110000,3,4,Villa,2700,40.74074074074074,Medium,Yearly,Unfurnished,For Rent,10/26/2023,178,Al Samha,Abu Dhabi,24.6774379,54.7531126
"Bloom Gardens, Al Matar, Abu Dhabi",210000,3,4,Villa,3300,63.63636363636363,High,Yearly,Unfurnished,For Rent,2/21/2024,60,Al Matar,Abu Dhabi,24.4352701,54.4406788
"Al Tharwaniyah Community, Al Raha Gardens, Abu Dhabi",149000,4,5,Townhouse,2744,54.3002915451895,High,Yearly,Unfurnished,For Rent,2/18/2024,63,Al Raha Gardens,Abu Dhabi,24.42772055,54.55168867992076
"Al Rawdah, Abu Dhabi",59999,1,2,Apartment,1050,57.14190476190476,Low,Yearly,Unfurnished,For Rent,10/28/2023,176,Al Rawdah,Abu Dhabi,24.41796585,54.44787716857337
"Danet Abu Dhabi, Abu Dhabi",65000,1,2,Apartment,1200,54.16666666666666,Low,Yearly,Unfurnished,For Rent,11/2/2023,171,Danet Abu Dhabi,Abu Dhabi,24.42934995,54.43619387355408
"Water's Edge, Yas Island, Abu Dhabi",65000,1,1,Apartment,700,92.85714285714286,Low,Yearly,Unfurnished,For Rent,4/4/2024,17,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Mohamed Bin Zayed Centre, Mohammed Bin Zayed City, Abu Dhabi",35000,1,1,Apartment,1050,33.333333333333336,Low,Yearly,Unfurnished,For Rent,3/30/2024,22,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Al Zeina, Al Raha Beach, Abu Dhabi",280000,5,6,Villa,4736,59.12162162162162,High,Yearly,Unfurnished,For Rent,3/29/2024,23,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Khalidiyah, Abu Dhabi",145000,3,3,Apartment,3430,42.27405247813411,High,Yearly,Unfurnished,For Rent,11/8/2023,165,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Khalifa City, Abu Dhabi",170000,4,5,Villa,3500,48.57142857142857,High,Yearly,Unfurnished,For Rent,10/28/2023,176,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"The ARC, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",125500,2,3,Apartment,1750,71.71428571428571,Medium,Yearly,Furnished,For Rent,2/9/2024,72,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Airport Street, Abu Dhabi",43999,1,1,Apartment,800,54.99875,Low,Yearly,Unfurnished,For Rent,11/13/2023,160,Airport Street,Abu Dhabi,24.2577139,55.6334536
"Al Reem Island, Abu Dhabi",65000,1,2,Apartment,1206,53.89718076285241,Low,Yearly,Unfurnished,For Rent,10/31/2023,173,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Mushrif, Abu Dhabi",200000,5,6,Villa,4200,47.61904761904762,High,Yearly,Unfurnished,For Rent,10/26/2023,178,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"Al Reef Tower, Corniche Area, Abu Dhabi",72000,1,2,Apartment,1050,68.57142857142857,Medium,Yearly,Unfurnished,For Rent,10/15/2023,189,Corniche Area,Abu Dhabi,24.484107,54.35067
"Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",300000,2,3,Townhouse,3209,93.48706762231224,High,Yearly,Unfurnished,For Rent,4/3/2024,18,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Corniche Road, Abu Dhabi",140000,3,3,Apartment,2241,62.47211066488175,Medium,Yearly,Unfurnished,For Rent,3/15/2024,37,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Al Muneera, Al Raha Beach, Abu Dhabi",80000,2,3,Apartment,1600,50,Medium,Yearly,Unfurnished,For Rent,11/5/2023,168,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Hamdan Street, Abu Dhabi",95000,4,4,Apartment,2150,44.18604651162791,Medium,Yearly,Unfurnished,For Rent,10/16/2023,188,Hamdan Street,Abu Dhabi,24.2425603,55.7121184
"Al Nahyan, Abu Dhabi",65000,1,2,Apartment,980,66.3265306122449,Low,Yearly,Unfurnished,For Rent,6/16/2023,310,Al Nahyan,Abu Dhabi,24.46446185,54.38683888474424
"Etihad Towers, Corniche Road, Abu Dhabi",90000,1,2,Apartment,777,115.83011583011584,Medium,Yearly,Furnished,For Rent,11/29/2023,144,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Aspens, Yas Acres, Yas Island, Abu Dhabi",300000,3,3,Townhouse,4176,71.83908045977012,High,Yearly,Unfurnished,For Rent,4/4/2024,17,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Water's Edge, Yas Island, Abu Dhabi",60000,1,2,Apartment,689,87.08272859216255,Low,Yearly,Unfurnished,For Rent,4/4/2024,17,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Khalifa City, Abu Dhabi",50000,1,2,Apartment,698,71.63323782234957,Low,Yearly,Unfurnished,For Rent,10/31/2023,173,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Sidra Community, Al Raha Gardens, Abu Dhabi",195000,4,5,Villa,4321,45.12844249016431,High,Yearly,Unfurnished,For Rent,10/6/2023,198,Al Raha Gardens,Abu Dhabi,24.42772055,54.55168867992076
"Khalifa City, Abu Dhabi",50000,1,1,Apartment,1050,47.61904761904762,Low,Yearly,Unfurnished,For Rent,3/11/2024,41,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"C2 Al Raha Tower, Al Raha Beach, Abu Dhabi",57000,1,2,Apartment,850,67.05882352941177,Low,Yearly,Unfurnished,For Rent,6/16/2023,310,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Shamkha, Abu Dhabi",42000,2,2,Apartment,1500,28,Low,Yearly,Unfurnished,For Rent,10/31/2023,173,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Khalifa City, Abu Dhabi",28000,0,1,Apartment,600,46.66666666666666,Low,Yearly,Furnished,For Rent,3/19/2024,33,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Marina Bay, City of Lights, Al Reem Island, Abu Dhabi",78000,2,3,Apartment,1190,65.54621848739495,Medium,Yearly,Unfurnished,For Rent,3/16/2024,36,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",138000,3,3,Apartment,1500,92,Medium,Yearly,Furnished,For Rent,2/2/2024,79,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Mohammed Bin Zayed City, Abu Dhabi",120000,4,5,Villa,3900,30.76923076923077,Medium,Yearly,Unfurnished,For Rent,10/26/2023,178,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"The View, Danet Abu Dhabi, Abu Dhabi",60000,1,2,Apartment,930,64.51612903225806,Low,Yearly,Unfurnished,For Rent,6/20/2023,306,Danet Abu Dhabi,Abu Dhabi,24.42934995,54.43619387355408
"Khalifa City, Abu Dhabi",48000,1,1,Apartment,1050,45.71428571428572,Low,Yearly,Unfurnished,For Rent,3/26/2024,26,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Noya, Yas Island, Abu Dhabi",200000,2,3,Townhouse,1335,149.812734082397,High,Yearly,Unfurnished,For Rent,3/25/2024,27,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Masdar City, Abu Dhabi",70000,2,2,Apartment,800,87.5,Medium,Yearly,Unfurnished,For Rent,12/20/2023,123,Masdar City,Abu Dhabi,24.42748265,54.6234876171374
"AD One Tower, Capital Centre, Abu Dhabi",95000,2,2,Apartment,1606,59.15317559153176,Medium,Yearly,Unfurnished,For Rent,10/30/2023,174,Capital Centre,Abu Dhabi,24.4191359,54.4400422
"Mediterranean Style, Al Reef Villas, Al Reef, Abu Dhabi",155000,5,6,Villa,3750,41.333333333333336,High,Yearly,Unfurnished,For Rent,2/26/2024,55,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Airport Street, Abu Dhabi",68000,3,3,Apartment,1600,42.5,Medium,Yearly,Unfurnished,For Rent,10/12/2023,192,Airport Street,Abu Dhabi,24.2577139,55.6334536
"Al Bahia, Abu Dhabi",140000,5,6,Villa,5005,27.972027972027973,Medium,Yearly,Unfurnished,For Rent,1/8/2024,104,Al Bahia,Abu Dhabi,24.5140484,54.66308214538901
"The Gate Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",125000,3,5,Apartment,1860,67.20430107526882,Medium,Yearly,Unfurnished,For Rent,2/22/2024,59,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
